algorithm,seed,total_rewards,final_regret,avg_regret,theoretical_bound,regret_ratio,efficiency,regret_compliance,learning_trend,total_purchases,stability,timestamp,cost_coeff,confidence_multiplier,softmax_temperature,performance_score
CombinatorialUCBSeller,789,1798.2250000000001,3014.474999999999,3.0144750000000005,83.1129068134555,36.2696374796023,37.364161489392664,False,0.0063295290568017425,1000,2.2923905161345757,2025-07-11T18:17:58.974709,0.05,2.5,1.0,23.041098587391637
CombinatorialUCBSeller,456,1790.6000000000001,3006.2999999999984,3.0063,83.1129068134555,36.171277305311335,37.32827451062145,False,0.017853652179579276,1000,2.394936758820959,2025-07-11T18:17:59.241042,0.05,2.5,1.0,23.716671173894873
CombinatorialUCBSeller,999,1780.0000000000002,3028.3500000000013,3.0283500000000005,83.1129068134555,36.436579059820936,37.01893580958125,False,-0.005213555243633318,1000,2.1563352663818796,2025-07-11T18:17:59.508386,0.05,2.5,1.0,22.08285205772071
CombinatorialUCBSeller,42,1770.55,3038.749999999998,3.03875,83.1129068134555,36.56171004607484,36.81512902085543,False,0.02734831752630897,1000,2.356909449453941,2025-07-11T18:17:59.774989,0.05,2.5,1.5,23.512074861558563
CombinatorialUCBSeller,123,1771.1250000000002,3028.574999999996,3.028575,83.1129068134555,36.439286220581174,36.90074379648728,False,0.012394951166488137,999,2.2987377813305025,2025-07-11T18:18:00.043864,0.05,2.5,1.5,23.023514346641385
CombinatorialUCBSeller,789,1774.5,3038.1999999999985,3.0382,83.1129068134555,36.555092541994114,36.87119496332621,False,0.004077505219206738,1000,2.2794269228949195,2025-07-11T18:18:00.316189,0.05,2.5,1.5,22.79246907020157
CombinatorialUCBSeller,456,1767.775,3029.125,3.029125,83.1129068134555,36.44590372466196,36.852446371615,False,0.015678541410745525,1000,2.297987591226068,2025-07-11T18:18:00.583243,0.05,2.5,1.5,23.054478466411723
CombinatorialUCBSeller,999,1757.5750000000003,3050.7750000000015,3.050775,83.1129068134555,36.70639274893101,36.552559609845375,False,-0.007088658146964741,1000,2.1968798733961195,2025-07-11T18:18:00.848576,0.05,2.5,1.5,22.115529310927684
CombinatorialUCBSeller,42,1755.1750000000002,3054.124999999998,3.054125,83.1129068134555,36.74669936469546,36.49543592622628,False,0.027728403839317274,1000,2.3446474172334884,2025-07-11T18:18:01.115609,0.05,2.5,2.0,23.359188650933767
CombinatorialUCBSeller,123,1762.1000000000001,3037.5999999999967,3.0376,83.1129068134555,36.54787344663328,36.712711211117366,False,0.009642764690655017,999,2.331880237709073,2025-07-11T18:18:01.384095,0.05,2.5,2.0,23.09072315093102
CombinatorialUCBSeller,789,1763.9,3048.7999999999975,3.0488000000000004,83.1129068134555,36.682629893368315,36.65094437633762,False,0.0033162104168019124,1000,2.2762279561264345,2025-07-11T18:18:01.653630,0.05,2.5,2.0,22.698033705402164
CombinatorialUCBSeller,456,1759.0500000000002,3037.85,3.0378499999999997,83.1129068134555,36.55088140303366,36.67055806875275,False,0.01266804550155123,1000,2.291070796143837,2025-07-11T18:18:01.921844,0.05,2.5,2.0,22.919386818215436
CombinatorialUCBSeller,999,1743.65,3064.700000000001,3.0646999999999998,83.1129068134555,36.87393592042968,36.262959227177724,False,-0.01183353277489713,1000,2.1619054913934432,2025-07-11T18:18:02.189532,0.05,2.5,2.0,21.781373025702717
CombinatorialUCBSeller,42,1739.8250000000003,3069.4749999999995,3.0694749999999997,83.1129068134555,36.93138788767606,36.17626265776725,False,0.02792041078305526,1000,2.341043994334094,2025-07-11T18:18:02.455896,0.05,2.5,3.0,23.24694611932769
CombinatorialUCBSeller,123,1739.0500000000002,3060.6499999999955,3.06065,83.1129068134555,36.82520702674418,36.23247286288727,False,0.005767124170371811,999,2.314975161676563,2025-07-11T18:18:02.721052,0.05,2.5,3.0,22.80194223958091
CombinatorialUCBSeller,789,1743.75,3068.949999999997,3.0689499999999996,83.1129068134555,36.92507117923533,36.23226047748666,False,-0.0013281933331175805,1000,2.263592404105977,2025-07-11T18:18:02.988019,0.05,2.5,3.0,22.437804523074067
CombinatorialUCBSeller,456,1744.65,3052.249999999998,3.05225,83.1129068134555,36.72413969169295,36.37036419354167,False,0.016273705791901506,1000,2.2604824575965274,2025-07-11T18:18:03.253213,0.05,2.5,3.0,22.729188127524598
CombinatorialUCBSeller,999,1727.3500000000001,3081.0000000000023,3.081,83.1129068134555,37.07005467773155,35.923965601505714,False,-0.01279719585992555,1000,2.1454681009120917,2025-07-11T18:18:03.518885,0.05,2.5,3.0,21.581606018699077
CombinatorialUCBSeller,42,1726.0,3083.300000000001,3.0833,83.1129068134555,37.09772787661462,35.88879878568607,False,0.025977349798451715,1000,2.326252979174034,2025-07-11T18:18:03.787247,0.05,2.5,5.0,23.056398402831384
CombinatorialUCBSeller,123,1718.15,3081.549999999996,3.0815499999999996,83.1129068134555,37.076672181812214,35.79702898097798,False,-0.0007689350249903037,998,2.287789781677308,2025-07-11T18:18:04.054594,0.05,2.5,5.0,22.43550946047114
CombinatorialUCBSeller,789,1728.0750000000003,3084.6249999999977,3.084625,83.1129068134555,37.11367004553635,35.906559727387965,False,-0.0009020037368729541,1000,2.2699209056700673,2025-07-11T18:18:04.321888,0.05,2.5,5.0,22.376760847676376
CombinatorialUCBSeller,456,1727.625,3069.274999999998,3.069275,83.1129068134555,36.92898152255577,36.01544747649524,False,0.02384576357179102,1000,2.2880279428386956,2025-07-11T18:18:04.589646,0.05,2.5,5.0,22.87251914819482
CombinatorialUCBSeller,999,1710.3000000000002,3098.0500000000025,3.09805,83.1129068134555,37.27519730423442,35.569374109621805,False,-0.01652483673065507,1000,2.118146180035361,2025-07-11T18:18:04.854403,0.05,2.5,5.0,21.281227698086077
CombinatorialUCBSeller,42,1707.2,3102.0999999999995,3.1021,83.1129068134555,37.32392619791981,35.497889505749285,False,0.023155816027519635,1000,2.298723273003111,2025-07-11T18:18:05.120546,0.05,2.5,10.0,22.757529192738872
CombinatorialUCBSeller,123,1701.6750000000002,3098.0249999999965,3.0980250000000003,83.1129068134555,37.27489650859431,35.45377836114758,False,-0.0006053654495635038,998,2.3045843574156026,2025-07-11T18:18:05.388008,0.05,2.5,10.0,22.41753408297876
CombinatorialUCBSeller,789,1711.5,3101.199999999998,3.1012,83.1129068134555,37.31309755487859,35.562158455752495,False,0.0017924588694703872,1000,2.2621066306846935,2025-07-11T18:18:05.664145,0.05,2.5,10.0,22.27335364821705
CombinatorialUCBSeller,456,1713.45,3083.449999999998,3.08345,83.1129068134555,37.09953265045478,35.71994413058434,False,0.025007893905904695,1000,2.2538787125545023,2025-07-11T18:18:05.936278,0.05,2.5,10.0,22.629315792073385
CombinatorialUCBSeller,999,1698.0500000000002,3110.3000000000025,3.1103,83.1129068134555,37.42258716785084,35.31460896149407,False,-0.02278114300763773,1000,2.115154689934609,2025-07-11T18:18:06.204612,0.05,2.5,10.0,21.09494513650013
CombinatorialUCBSeller,42,1887.3,2922.000000000001,2.922,83.1129068134555,35.15699440711832,39.2427172353565,False,0.0668121981874712,1000,2.227192573649082,2025-07-11T18:18:06.473564,0.05,3.0,0.1,24.19459267591035
CombinatorialUCBSeller,123,1869.3500000000001,2930.35,2.93035,83.1129068134555,35.25746015088951,38.94722586828344,False,0.03809618705991749,998,2.247980949215688,2025-07-11T18:18:06.746714,0.05,3.0,0.1,23.778341057222306
CombinatorialUCBSeller,789,1883.1750000000002,2929.5250000000015,2.9295249999999995,83.1129068134555,35.24753389476842,39.12928293889087,False,0.03378446115288242,1000,2.1571196355766395,2025-07-11T18:18:07.016342,0.05,3.0,0.1,23.314055144422582
CombinatorialUCBSeller,456,1878.5,2918.3999999999965,2.9184,83.1129068134555,35.11367983495344,39.16070795722237,False,0.040588685778976355,998,2.15834741726968,2025-07-11T18:18:07.283029,0.05,3.0,0.1,23.43276030545575
CombinatorialUCBSeller,999,1887.375,2920.975,2.9209750000000003,83.1129068134555,35.144661785876934,39.25203032225191,False,0.041536340093498936,1000,2.1124826256390885,2025-07-11T18:18:07.551010,0.05,3.0,0.1,23.24479823737582
CombinatorialUCBSeller,42,1849.0500000000002,2960.250000000003,2.96025,83.1129068134555,35.61721173636964,38.44738319505958,False,0.05897377124332818,1000,2.276181960831176,2025-07-11T18:18:07.818481,0.05,3.0,0.3,24.07970839318983
CombinatorialUCBSeller,123,1840.925,2958.7749999999996,2.9587749999999997,83.1129068134555,35.599464793607616,38.35500135425131,False,0.02209835416735386,999,2.27987325369528,2025-07-11T18:18:08.086888,0.05,3.0,0.3,23.51745823151993
CombinatorialUCBSeller,789,1843.3500000000001,2969.349999999999,2.96935,83.1129068134555,35.72670134934179,38.30178486088891,False,0.014280980781974791,1000,2.284035441355103,2025-07-11T18:18:08.354590,0.05,3.0,0.3,23.404048803623006
CombinatorialUCBSeller,456,1840.2250000000001,2956.6749999999975,2.9566749999999997,83.1129068134555,35.574197959844774,38.36279680627072,False,0.029738302934179325,999,2.2665608396189043,2025-07-11T18:18:08.622208,0.05,3.0,0.3,23.568032425154463
CombinatorialUCBSeller,999,1840.6750000000002,2967.6750000000025,2.9676750000000003,83.1129068134555,35.706548041459584,38.28080318612414,False,0.022046979865771695,1000,2.052880268577196,2025-07-11T18:18:08.889478,0.05,3.0,0.3,22.358625523878104
CombinatorialUCBSeller,42,1822.9250000000002,2986.3750000000023,2.986375,83.1129068134555,35.93154318020466,37.90416484727508,False,0.05135223199739342,1000,2.29128677698759,2025-07-11T18:18:09.158003,0.05,3.0,0.5,23.87550142119339
CombinatorialUCBSeller,123,1818.5500000000002,2981.149999999999,2.98115,83.1129068134555,35.868676891437616,37.8888263849824,False,0.009314725824501274,999,2.2938243178649613,2025-07-11T18:18:09.426271,0.05,3.0,0.5,23.25351007109218
CombinatorialUCBSeller,789,1820.0500000000002,2992.649999999998,2.9926500000000003,83.1129068134555,36.007042885853025,37.81764913665927,False,0.008765570421142732,1000,2.262369336081305,2025-07-11T18:18:09.691949,0.05,3.0,0.5,23.065579255910706
CombinatorialUCBSeller,456,1819.15,2977.7499999999986,2.97775,83.1129068134555,35.82776868439305,37.923450561821184,False,0.02136216786444224,1000,2.3629088293780454,2025-07-11T18:18:09.959334,0.05,3.0,0.5,23.790348072089365
CombinatorialUCBSeller,999,1808.7,2999.650000000001,2.9996499999999995,83.1129068134555,36.091265665062444,37.61581415662337,False,0.013580700056725197,1000,2.1406303024917723,2025-07-11T18:18:10.226535,0.05,3.0,0.5,22.467916022230654
CombinatorialUCBSeller,42,1804.375,3004.924999999999,3.004925,83.1129068134555,36.154733545109494,37.51845382903958,False,0.041615068760998616,1000,2.327842274939964,2025-07-11T18:18:10.494974,0.05,3.0,0.7,23.79479960627338
CombinatorialUCBSeller,123,1804.75,2994.9499999999985,2.9949500000000002,83.1129068134555,36.03471608473611,37.60130841510928,False,0.008554291894726496,999,2.3645315677644096,2025-07-11T18:18:10.762822,0.05,3.0,0.7,23.50810691892609
CombinatorialUCBSeller,789,1805.4750000000001,3007.2249999999985,3.0072250000000005,83.1129068134555,36.18240674399257,37.51480457954995,False,0.009704599849185369,1000,2.2973286637888344,2025-07-11T18:18:11.027929,0.05,3.0,0.7,23.1622693648477
CombinatorialUCBSeller,456,1800.9750000000004,2995.924999999999,2.9959249999999997,83.1129068134555,36.04644711469742,37.544560028351654,False,0.016127442929873736,1000,2.3654011671371307,2025-07-11T18:18:11.295130,0.05,3.0,0.7,23.60893785090865
CombinatorialUCBSeller,999,1789.2,3019.1500000000024,3.01915,83.1129068134555,36.32588626428861,37.21026963511391,False,0.005603175132574954,1000,2.175536289139128,2025-07-11T18:18:11.560961,0.05,3.0,0.7,22.399340002856867
CombinatorialUCBSeller,42,1787.2000000000003,3022.0999999999995,3.0221000000000005,83.1129068134555,36.36138014981253,37.16133325016116,False,0.0336873656089137,1000,2.3053953004839554,2025-07-11T18:18:11.829385,0.05,3.0,1.0,23.45494975579426
CombinatorialUCBSeller,123,1785.15,3014.5499999999984,3.0145500000000003,83.1129068134555,36.2705398665224,37.19294955934746,False,0.008799087502036725,999,2.3636789668009413,2025-07-11T18:18:12.097243,0.05,3.0,1.0,23.383213816508487
CombinatorialUCBSeller,789,1792.65,3020.049999999998,3.02005,83.1129068134555,36.336714907329764,37.24832214765102,False,0.007028440666884627,1000,2.297608030930445,2025-07-11T18:18:12.366783,0.05,3.0,1.0,23.04241186088817
CombinatorialUCBSeller,456,1784.15,3012.749999999999,3.01275,83.1129068134555,36.24888258043999,37.19381267068315,False,0.016833810888252247,1000,2.3562485871712573,2025-07-11T18:18:12.634477,0.05,3.0,1.0,23.467005521158228
CombinatorialUCBSeller,999,1771.9,3036.450000000001,3.03645,83.1129068134555,36.5340368471918,36.8504788544927,False,-0.0008984725965856313,1000,2.1542443360836803,2025-07-11T18:18:12.902029,0.05,3.0,1.0,22.085858437854416
CombinatorialUCBSeller,42,1763.775,3045.524999999999,3.0455249999999996,83.1129068134555,36.64322566452394,36.67425612875056,False,0.027998314916231976,1000,2.31516798846625,2025-07-11T18:18:13.169120,0.05,3.0,1.5,23.270250516848225
CombinatorialUCBSeller,123,1765.4500000000003,3034.249999999997,3.03425,83.1129068134555,36.5075668308688,36.78250724003584,False,0.010502431118314276,999,2.3252816097692053,2025-07-11T18:18:13.434819,0.05,3.0,1.5,23.09186425558817
CombinatorialUCBSeller,789,1772.825,3039.8749999999986,3.039875,83.1129068134555,36.57524584987636,36.836391214910556,False,0.0023458881793301497,1000,2.292360247421605,2025-07-11T18:18:13.702704,0.05,3.0,1.5,22.82057039981902
CombinatorialUCBSeller,456,1764.6750000000002,3032.2250000000004,3.032225,83.1129068134555,36.48320238402612,36.78782130125707,False,0.012825495530509158,1000,2.3316576715175503,2025-07-11T18:18:13.968091,0.05,3.0,1.5,23.160366678733737
CombinatorialUCBSeller,999,1751.375,3056.9750000000017,3.0569749999999996,83.1129068134555,36.780990067659324,36.42361724916031,False,-0.00517344299263796,1000,2.177425446691243,2025-07-11T18:18:14.251742,0.05,3.0,1.5,22.007753158940634
CombinatorialUCBSeller,42,1751.85,3057.4499999999994,3.05745,83.1129068134555,36.78670518481994,36.42629904559915,False,0.026023146052886727,1000,2.3831979918172777,2025-07-11T18:18:14.520194,0.05,3.0,2.0,23.50532724918334
CombinatorialUCBSeller,123,1754.875,3044.824999999997,3.044825,83.1129068134555,36.634803386602975,36.56218096964394,False,0.0063467392008288385,999,2.342998074944457,2025-07-11T18:18:14.788438,0.05,3.0,2.0,23.051067164336388
CombinatorialUCBSeller,789,1760.575,3052.1249999999977,3.052125,83.1129068134555,36.72263571349277,36.58185633843789,False,0.0018513105329824272,1000,2.2733169950514505,2025-07-11T18:18:15.081561,0.05,3.0,2.0,22.640483620980753
CombinatorialUCBSeller,456,1755.1750000000002,3041.724999999999,3.041725,83.1129068134555,36.59750472723884,36.58977673080532,False,0.013360010326578136,1000,2.3018037657938315,2025-07-11T18:18:15.386417,0.05,3.0,2.0,22.958850094582587
CombinatorialUCBSeller,999,1740.5250000000003,3067.8250000000007,3.067825,83.1129068134555,36.911535375433864,36.197968117961466,False,-0.008877111626366398,1000,2.1910957863254668,2025-07-11T18:18:15.677060,0.05,3.0,2.0,21.95189872782695
CombinatorialUCBSeller,42,1736.9250000000002,3072.374999999999,3.072375,83.1129068134555,36.96628018191995,36.11596282203232,False,0.027389782615676123,1000,2.341839565474596,2025-07-11T18:18:15.966830,0.05,3.0,3.0,23.22462039888027
CombinatorialUCBSeller,123,1736.5,3063.1999999999966,3.0631999999999997,83.1129068134555,36.85588818202761,36.17934454236723,False,0.00531229877656141,999,2.31672928052281,2025-07-11T18:18:16.242885,0.05,3.0,3.0,22.78772712112424
CombinatorialUCBSeller,789,1741.9750000000001,3070.7249999999967,3.0707249999999995,83.1129068134555,36.9464276696777,36.1953788933447,False,-0.002750364018767246,1000,2.272600216943269,2025-07-11T18:18:16.581421,0.05,3.0,3.0,22.45029085207915
CombinatorialUCBSeller,456,1744.0,3052.899999999998,3.0528999999999997,83.1129068134555,36.73196037833382,36.35681377556338,False,0.012588310854206848,1000,2.2551214880175587,2025-07-11T18:18:16.883511,0.05,3.0,3.0,22.64297956847104
CombinatorialUCBSeller,999,1725.6000000000001,3082.7500000000023,3.08275,83.1129068134555,37.0911103725339,35.88757058034461,False,-0.01162982786533192,1000,2.144394118194983,2025-07-11T18:18:17.167446,0.05,3.0,3.0,21.582675805592903
CombinatorialUCBSeller,42,1724.125,3085.175,3.085175,83.1129068134555,37.120287549617125,35.84981182292642,False,0.027509745031631436,1000,2.326382945858914,2025-07-11T18:18:17.594387,0.05,3.0,5.0,23.06817513256713
CombinatorialUCBSeller,123,1718.15,3081.549999999996,3.08155,83.1129068134555,37.076672181812214,35.79702898097798,False,-0.0010572856593617386,998,2.2807456617409345,2025-07-11T18:18:18.106240,0.05,3.0,5.0,22.3959636012737
CombinatorialUCBSeller,789,1727.975,3084.7249999999976,3.084725,83.1129068134555,37.11487322809649,35.904481891661646,False,-0.0007728224118500015,1000,2.2733173051297024,2025-07-11T18:18:18.541180,0.05,3.0,5.0,22.395048526278643
CombinatorialUCBSeller,456,1727.1750000000002,3069.724999999998,3.0697249999999996,83.1129068134555,36.93439584407638,36.0060664178949,False,0.024124266920272714,1000,2.2683642834650706,2025-07-11T18:18:18.906332,0.05,3.0,5.0,22.77552460216776
CombinatorialUCBSeller,999,1709.5500000000002,3098.800000000003,3.0988,83.1129068134555,37.28422117343543,35.5537762434099,False,-0.01595516729850023,1000,2.120443030099519,2025-07-11T18:18:19.232882,0.05,3.0,5.0,21.296513046617363
CombinatorialUCBSeller,42,1707.65,3101.649999999999,3.1016500000000002,83.1129068134555,37.31851187639921,35.5072463768116,False,0.023449198712843282,1000,2.3043158955322487,2025-07-11T18:18:19.682270,0.05,3.0,10.0,22.79273877110776
CombinatorialUCBSeller,123,1701.45,3098.2499999999964,3.09825,83.1129068134555,37.27760366935461,35.449090568160514,False,-0.0008921175046197959,998,2.3063904168324987,2025-07-11T18:18:20.192997,0.05,3.0,10.0,22.4208373827326
CombinatorialUCBSeller,789,1711.275,3101.424999999998,3.1014250000000003,83.1129068134555,37.31580471563888,35.5574833253683,False,0.0017924588694703872,1000,2.260585133727265,2025-07-11T18:18:20.533687,0.05,3.0,10.0,22.26432428525781
CombinatorialUCBSeller,456,1713.575,3083.3249999999975,3.083325,83.1129068134555,37.098028672254614,35.722549980195545,False,0.023474030077088485,1000,2.2420842518340924,2025-07-11T18:18:20.928879,0.05,3.0,10.0,22.54812815478591
CombinatorialUCBSeller,999,1698.275,3110.0750000000025,3.1100749999999997,83.1129068134555,37.41988000709054,35.31928832135764,False,-0.022181997696231734,1000,2.1221279572836225,2025-07-11T18:18:21.286634,0.05,3.0,10.0,21.140221690013988
CombinatorialUCBSeller,42,2362.075,2447.2249999999995,2.447225,83.1129068134555,29.444584407241642,49.11473603227081,False,0.13877581788029544,1000,2.5173925114580578,2025-07-11T18:18:21.626897,0.07,0.5,0.1,29.741492141904924
CombinatorialUCBSeller,123,2353.375,2446.3250000000016,2.446325,83.1129068134555,29.433755764200463,49.03171031522804,False,0.10650126697174846,999,2.4219342805075295,2025-07-11T18:18:22.012652,0.07,0.5,0.1,28.75529911003771
CombinatorialUCBSeller,789,2383.7,2429.0000000000005,2.429,83.1129068134555,29.225304385657218,49.52937020799136,False,0.10299789956081719,1000,2.5262173999538966,2025-07-11T18:18:22.369995,0.07,0.5,0.1,29.375868983669577
CombinatorialUCBSeller,456,2358.975,2437.924999999998,2.4379250000000003,83.1129068134555,29.332688429149155,49.177072692780754,False,0.09719940396591907,1000,2.585652523456026,2025-07-11T18:18:22.735373,0.07,0.5,0.1,29.479133778313624
CombinatorialUCBSeller,999,2360.0750000000003,2448.2750000000005,2.4482749999999998,83.1129068134555,29.457217824123063,49.082845466740146,False,0.10136722511072577,1000,2.396401184152289,2025-07-11T18:18:23.087474,0.07,0.5,0.1,28.56569477387072
CombinatorialUCBSeller,42,2062.9750000000004,2746.324999999999,2.7463249999999997,83.1129068134555,33.04330344460272,42.895535732850945,False,0.05783463734404719,1000,2.455859792054278,2025-07-11T18:18:23.509556,0.07,0.5,0.3,26.3171993152556
CombinatorialUCBSeller,123,2072.15,2727.549999999999,2.7275500000000004,83.1129068134555,32.817405918937546,43.172489947288376,False,0.04857727882510781,999,2.3157690108179354,2025-07-11T18:18:23.843846,0.07,0.5,0.3,25.563041866386737
CombinatorialUCBSeller,789,2082.5249999999996,2730.1750000000015,2.7301749999999996,83.1129068134555,32.848989461141095,43.27144845928481,False,0.023947594501718353,1000,2.4079422930489223,2025-07-11T18:18:24.142158,0.07,0.5,0.3,25.683859365107647
CombinatorialUCBSeller,456,2066.75,2730.1499999999996,2.7301499999999996,83.1129068134555,32.84868866550104,43.08511747170048,False,0.031524511192972504,1000,2.5388074006819656,2025-07-11T18:18:24.436106,0.07,0.5,0.3,26.39594212807785
CombinatorialUCBSeller,999,2057.8250000000003,2750.525000000001,2.7505249999999997,83.1129068134555,33.09383711212838,42.79690538334356,False,0.016067440017292146,1000,2.25834265971217,2025-07-11T18:18:24.714739,0.07,0.5,0.3,24.673057255876714
CombinatorialUCBSeller,42,1958.2250000000001,2851.0750000000007,2.851075,83.1129068134555,34.30363717634321,40.71746408001165,False,0.04910424842177085,1000,2.404385294622652,2025-07-11T18:18:25.000347,0.07,0.5,0.5,25.264396365102506
CombinatorialUCBSeller,123,1967.2250000000001,2832.474999999996,2.8324750000000005,83.1129068134555,34.079845220158205,40.98641581765528,False,0.031663354122404085,999,2.3397929200495584,2025-07-11T18:18:25.278465,0.07,0.5,0.5,24.76240973590444
CombinatorialUCBSeller,789,1965.15,2847.5499999999997,2.84755,83.1129068134555,34.26122499109847,40.83258877553142,False,0.014593226801622249,1000,2.3314439059346546,2025-07-11T18:18:25.628457,0.07,0.5,0.5,24.41692027728172
CombinatorialUCBSeller,456,1958.4250000000002,2838.4749999999995,2.838475,83.1129068134555,34.1520361737663,40.82688819862829,False,0.030990045002045392,1000,2.4606901707803406,2025-07-11T18:18:25.974795,0.07,0.5,0.5,25.308321434712166
CombinatorialUCBSeller,999,1944.775,2863.575000000001,2.863575,83.1129068134555,34.45403499635998,40.44578701633617,False,-0.0051897047478784274,1000,2.1733113935193735,2025-07-11T18:18:26.256224,0.07,0.5,0.5,23.21184930344399
CombinatorialUCBSeller,42,1904.4,2904.8999999999987,2.9048999999999996,83.1129068134555,34.95125018933536,39.598278335724544,False,0.03720288196081074,1000,2.378025201787923,2025-07-11T18:18:26.690011,0.07,0.5,0.7,24.61294926760901
CombinatorialUCBSeller,123,1908.6000000000001,2891.0999999999963,2.8911000000000002,83.1129068134555,34.78521099603683,39.76498531158198,False,0.02008181480104132,999,2.351084981048139,2025-07-11T18:18:27.103903,0.07,0.5,0.7,24.272802142890946
CombinatorialUCBSeller,789,1896.6750000000002,2916.0249999999987,2.9160249999999994,83.1129068134555,35.085104249150284,39.409790761942375,False,0.0009890522151358764,1000,2.335590081192103,2025-07-11T18:18:27.701949,0.07,0.5,0.7,23.799934597853426
CombinatorialUCBSeller,456,1894.5000000000002,2902.399999999999,2.9023999999999996,83.1129068134555,34.92117062533202,39.49425670745691,False,0.026592538013262675,1000,2.4671545250919977,2025-07-11T18:18:28.245578,0.07,0.5,0.7,24.86847927665118
CombinatorialUCBSeller,999,1886.8,2921.5500000000025,2.9215500000000003,83.1129068134555,35.151580085597736,39.24007195815612,False,-0.009886273289778563,1000,2.159365037415129,2025-07-11T18:18:28.535533,0.07,0.5,0.7,22.704227902661152
CombinatorialUCBSeller,42,1853.5750000000003,2955.724999999997,2.9557249999999997,83.1129068134555,35.5627677255235,38.54147173185288,False,0.03131225926417853,1000,2.3554554207618548,2025-07-11T18:18:28.823078,0.07,0.5,1.0,24.089806996830095
CombinatorialUCBSeller,123,1857.3500000000001,2942.3499999999967,2.9423500000000002,83.1129068134555,35.40184205810556,38.69721024230682,False,0.011195894838559291,999,2.322597249483949,2025-07-11T18:18:29.098686,0.07,0.5,1.0,23.671763267684998
CombinatorialUCBSeller,789,1846.475,2966.2249999999976,2.966225,83.1129068134555,35.68910189433758,38.36671722733601,False,-0.0028179408903352705,1000,2.304202551939177,2025-07-11T18:18:29.430974,0.07,0.5,1.0,23.26817348187597
CombinatorialUCBSeller,456,1839.95,2956.9499999999994,2.95695,83.1129068134555,35.57750671188517,38.357063937126064,False,0.023261185165632695,1000,2.3381068649161505,2025-07-11T18:18:29.716875,0.07,0.5,1.0,23.826859927831606
CombinatorialUCBSeller,999,1835.1000000000001,2973.250000000002,2.97325,83.1129068134555,35.77362546918705,38.16485904728233,False,-0.016587596846308894,1000,2.1368642878826307,2025-07-11T18:18:29.998009,0.07,0.5,1.0,22.16372152589717
CombinatorialUCBSeller,42,1805.4250000000002,3003.874999999997,3.003875,83.1129068134555,36.14210012822806,37.540286528184986,False,0.030579838260812748,1000,2.3399729945179186,2025-07-11T18:18:30.278764,0.07,0.5,1.5,23.696570704957253
CombinatorialUCBSeller,123,1805.9500000000003,2993.7499999999964,2.99375,83.1129068134555,36.02027789401448,37.626309977706946,False,0.006804510042404825,999,2.3538512168895886,2025-07-11T18:18:30.566669,0.07,0.5,1.5,23.436069526410066
CombinatorialUCBSeller,789,1795.8250000000003,3016.874999999997,3.016875,83.1129068134555,36.29851386104549,37.31429343196128,False,-0.005160778086542298,1000,2.2708210249215863,2025-07-11T18:18:30.840196,0.07,0.5,1.5,22.745717974563085
CombinatorialUCBSeller,456,1791.825,3005.0749999999985,3.0050749999999997,83.1129068134555,36.15653831894969,37.35381183681128,False,0.022137825818807282,1000,2.3177945791713004,2025-07-11T18:18:31.113086,0.07,0.5,1.5,23.402996155590888
CombinatorialUCBSeller,999,1792.5750000000003,3015.7750000000015,3.0157749999999997,83.1129068134555,36.285278852884076,37.28046003306748,False,-0.019515319019852696,1000,2.1415613863600544,2025-07-11T18:18:31.394169,0.07,0.5,1.5,21.874051582451855
CombinatorialUCBSeller,42,1777.0500000000002,3032.249999999997,3.03225,83.1129068134555,36.48350317966611,36.950283825088896,False,0.028294838059968293,1000,2.330637320058411,2025-07-11T18:18:31.668061,0.07,0.5,2.0,23.436041569004498
CombinatorialUCBSeller,123,1778.9250000000002,3020.774999999996,3.020775,83.1129068134555,36.345437980890715,37.06325395337209,False,0.007302601551802894,999,2.3600002182410202,2025-07-11T18:18:31.940247,0.07,0.5,2.0,23.302899064263634
CombinatorialUCBSeller,789,1776.025,3036.6749999999965,3.0366750000000002,83.1129068134555,36.536744007952045,36.9028819581524,False,-0.002957802024451276,1000,2.2809551997717517,2025-07-11T18:18:32.265089,0.07,0.5,2.0,22.7042235756728
CombinatorialUCBSeller,456,1767.3249999999998,3029.574999999998,3.029575,83.1129068134555,36.451318046182536,36.843065313014655,False,0.021066512286118652,1000,2.3038053748905383,2025-07-11T18:18:32.644454,0.07,0.5,2.0,23.161532097886987
CombinatorialUCBSeller,999,1765.4250000000002,3042.9250000000006,3.0429250000000003,83.1129068134555,36.61194291796047,36.71581727619662,False,-0.01698712589867906,1000,2.1433857812108874,2025-07-11T18:18:32.926676,0.07,0.5,2.0,21.749258122982525
CombinatorialUCBSeller,42,1754.25,3055.049999999998,3.05505,83.1129068134555,36.7578288033767,36.47620235793151,False,0.025236694994668324,1000,2.323194731477573,2025-07-11T18:18:33.201793,0.07,0.5,3.0,23.208697569757664
CombinatorialUCBSeller,123,1750.775,3048.9249999999956,3.0489249999999997,83.1129068134555,36.684133871568456,36.476758964101926,False,0.010968095745024114,998,2.359698412314236,2025-07-11T18:18:33.513331,0.07,0.5,3.0,23.17789752685765
CombinatorialUCBSeller,789,1749.0,3063.699999999997,3.0637,83.1129068134555,36.86190409482829,36.3413468531178,False,0.004952417945231899,1000,2.2880176788719595,2025-07-11T18:18:33.871251,0.07,0.5,3.0,22.68732755197814
